ocid,releasedate,buyer_id,buyer,supplier,supplier_id,aw_total_suppliers,aw_value
ocds-0c46vo-0353-DEC226044,2017-12-01 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MAS ZENGRANGE LIMITED,03113846,1,2000000.0
ocds-0c46vo-0353-DEC226525,2017-12-06 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BOZEAT INDUSTRIAL LIMITED TRADING AS B I ENGINEERING,,1,575126.0
ocds-0c46vo-0353-DEC226524,2017-12-06 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EKA LIMITED,01402687,1,2500000.0
ocds-0c46vo-0353-DEC226709,2017-12-07 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PARKER HANNIFIN LIMITED,07595632,1,12298676.0
ocds-0c46vo-0353-DEC227482,2017-12-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ROLLS-ROYCE DEUTSCHLAND LTD & CO KG,,1,6600000.0
ocds-0c46vo-0353-DEC227763,2017-12-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PERCIVAL AVIATION LIMITED,01458467,1,546000.0
ocds-0c46vo-0353-DEC227767,2017-12-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OSHKOSH DEFENCE LLC,,1,22500000.0
ocds-0c46vo-0353-DEC228110,2017-12-15 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DEL NORTE TECHNOLOGY LTD,,1,141000.0
ocds-0c46vo-0353-DEC228364,2017-12-16 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ROLLS-ROYCE PLC,01003142,1,1857832.24
ocds-0c46vo-0353-JAN230906,2018-01-05 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS (OPERATIONS) LIMITED,01996687,1,6700000.0
ocds-0c46vo-0353-JAN231454,2018-01-10 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THALES UK LIMITED,00868273,1,1.0
ocds-0c46vo-0353-JAN231967,2018-01-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CAPITA BUSINESS SERVICES LTD,02299747,1,1116090.0
ocds-0c46vo-0353-JAN231980,2018-01-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DXC TECHNOLOGY,,1,18000000.0
ocds-0c46vo-0353-FEB237459,2018-02-12 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BRUHN NEWTECH LIMITED,03336119,1,3750000.0
ocds-0c46vo-0353-FEB238436,2018-02-15 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS SURFACE SHIPS LIMITED,06160534,1,1862000.0
ocds-0c46vo-0353-FEB238437,2018-02-15 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,14400000.0
ocds-0c46vo-0353-FEB239520,2018-02-22 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CRONOS CONSULTANCY SERVICES LIMITED,,1,35500.0
ocds-0c46vo-0353-FEB240044,2018-02-24 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SHORT BROTHERS PLC,NI001062,1,2000000.0
ocds-0c46vo-0353-FEB240274,2018-02-27 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ROLLS-ROYCE PLC,01003142,1,266000.0
ocds-0c46vo-0353-MAR242210,2018-03-08 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,VOITH TURBO GMBH AND CO KG,,1,4000000.0
ocds-0c46vo-0353-MAR242211,2018-03-08 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ERNEST WEST & BEYNON,,1,900000.0
ocds-0c46vo-0353-MAR242495,2018-03-09 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MARTIN-BAKER AIRCRAFT COMPANY LTD,,1,1600000.0
ocds-0c46vo-0353-MAR242498,2018-03-09 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,00414948,1,810000.0
ocds-0c46vo-0353-MAR242735,2018-03-10 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS GLOBAL COMBAT SYSTEMS LIMITED,00414948,1,3470848.0
ocds-0c46vo-0353-MAR243040,2018-03-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DRUMGRANGE LIMITED,01460044,1,500000.0
ocds-0c46vo-0353-MAR243056,2018-03-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LOCKHEED MARTIN SIPPICAN INC.,,1,5348333.33
ocds-0c46vo-0001-1824b7ac-cac9-47a9-a0e7-a2fd0224809d,2018-11-06 08:33:36+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,QINETIQ LIMITED,03796233,1,2500000
ocds-0c46vo-0353-MAR243957,2018-03-16 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BABCOCK INTEGRATED TECHNOLOGY LIMITED,06717269,1,1400000.0
ocds-0c46vo-0353-MAR244600,2018-03-20 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THALES UK LIMITED,00868273,1,1.0
ocds-0c46vo-0353-MAR245146,2018-03-22 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HYDROID INC,,1,17000000.0
ocds-0c46vo-0353-MAR245145,2018-03-22 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"BAE SYSTEMS, GLOBAL COMBAT SYSTEMS LTD",,1,4459893.0
ocds-0c46vo-0353-MAR245489,2018-03-23 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS LAND UK GLOBAL COMBAT SYSTEMS,,1,11500000.0
ocds-0c46vo-0353-MAR245734,2018-03-24 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LUYE PHARMA AG,,1,500000.0
ocds-0c46vo-0353-MAR245737,2018-03-24 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THALES UK LIMITED,00868273,1,46000000.0
ocds-0c46vo-0353-MAR246071,2018-03-27 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IHS GLOBAL LIMITED,00788737,1,180284.0
ocds-0c46vo-0353-MAR246658,2018-03-29 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PPG INDUSTRIES (UK) LIMITED,02110620,1,285000.0
ocds-0c46vo-0353-MAR246757,2018-03-29 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TELEDYNE TSS,,1,3500000.0
ocds-0c46vo-0353-MAR246897,2018-03-30 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RETRO TRACK & AIR UK LTD,,1,355000.0
ocds-0c46vo-0353-MAR247170,2018-03-31 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ULTRA ELECTRONICS AEP PAYMENTS LIMITED,07517674,1,1917000.0
ocds-0c46vo-0353-APR247446,2018-04-04 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,QINETIQ,,1,35000000.0
ocds-0c46vo-0353-APR247648,2018-04-05 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DARCHEM ENGINEERING LIMITED,SC144767,1,850000.0
ocds-0c46vo-0353-APR247651,2018-04-05 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TELEDYNE TSS,,1,3500000.0
ocds-0c46vo-0353-APR247652,2018-04-05 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,GE AVIATION SYSTEMS LIMITED,00745917,1,9000000.0
ocds-0c46vo-0353-APR249228,2018-04-12 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,3400000.0
ocds-0c46vo-0353-APR249980,2018-04-19 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THALES UK LIMITED,00868273,1,250000.0
ocds-0c46vo-0353-APR249998,2018-04-19 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS SURFACE SHIPS LIMITED,06160534,1,1000000.0
ocds-0c46vo-0353-APR249999,2018-04-19 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DATA LINK SOLUTIONS LLC,,1,8500000.0
ocds-0c46vo-0353-APR250315,2018-04-20 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CREW SYSTEMS LLP,OC365411,1,29000000.0
ocds-0c46vo-0353-APR251146,2018-04-26 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS MARINE LIMITED,00229770,1,3500000.0
ocds-0c46vo-0353-JUN257501,2018-06-28 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LOCKHEED MARTIN UK ROTARY AND MISSION SYSTEMS,,1,2500000.0
ocds-0c46vo-0353-APR251318,2018-04-28 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AIRCRAFT MAINTENANCE SUPPORT SERVICES,,1,1560000.0
ocds-0c46vo-0353-MAY252357,2018-05-11 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LOCKHEED MARTIN UK AMPTHILL,,1,18310106.0
ocds-0c46vo-0353-MAY252669,2018-05-15 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PERKINS ENGINE COMPANY LIMITED,,1,4000000.0
ocds-0c46vo-0353-MAY252956,2018-05-15 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AIRBUS HELICOPTERS UK LIMITED,01164090,1,15000000.0
ocds-0c46vo-0353-MAY253358,2018-05-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SAFRAN HELICOPTER ENGINES UK LIMITED,01148466,1,7500000.0
ocds-0c46vo-0353-MAY253360,2018-05-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CAPITA SECURE SOLUTIONS LTD,,1,600000.0
ocds-0c46vo-0353-MAY253359,2018-05-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,1500000.0
ocds-0c46vo-0353-MAY253692,2018-05-23 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AERIUS MARINE GMBH,,1,400000.0
ocds-0c46vo-0353-MAY253694,2018-05-23 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,1SPATIAL GROUP LTD,,1,1600000.0
ocds-0c46vo-0353-MAY254042,2018-05-25 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HYDROID INC,,1,3600000.0
ocds-0c46vo-0353-JUN254862,2018-06-11 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MOHAWK ELECTRICAL SYSTEMS INC,,1,960299.0
ocds-0c46vo-0353-JUN254866,2018-06-11 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THALES UK LIMITED,00868273,1,5000000.0
ocds-0c46vo-0353-JUN254989,2018-06-11 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEM (LAND) UK LTD,,1,7500000.0
ocds-0c46vo-0353-JUN255244,2018-06-11 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ULTRA ELECTRONICS LIMITED,02830644,1,200000.0
ocds-0c46vo-0353-JUN255511,2018-06-12 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"ULTRA ELECTRONICS, COMMAND AND SONAR SYSTEMS",,1,7000000.0
ocds-0c46vo-0353-JUN255687,2018-06-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RFD BEAUFORT LTD.,,1,25000000.0
ocds-0c46vo-0353-JUN255976,2018-06-15 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LIFELINE FIRE AND SAFETY SYSTEMS LIMITED,,1,2242705.0
ocds-0c46vo-0353-JUN256427,2018-06-20 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SURE SOUTH ATLANTIC LIMITED,,1,1200000.0
ocds-0c46vo-0353-JUN257256,2018-06-26 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ROLLS-ROYCE POWER ENGINEERING PLC,01305027,1,9600000.0
ocds-0c46vo-0353-SEP268823,2018-09-28 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ULTRA ELECTRONICS LIMITED,02830644,1,2500000.0
ocds-0c46vo-0353-JUN257842,2018-06-30 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INSTITUTE OF DIRECTORS,RC000252,1,1053158.0
ocds-0c46vo-0353-JUL258101,2018-07-03 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS LAND UK GLOBAL COMBAT SYSTEMS,,1,4200000.0
ocds-0c46vo-0353-JUL259414,2018-07-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"DEVONPORT ROYAL DOCKYARD LIMITED, BABCOCK MARINE",,1,13000000.0
ocds-0c46vo-0353-JUL260082,2018-07-19 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,E.P. BARRUS LTD,,1,30000000.0
ocds-0c46vo-0353-JUL260221,2018-07-20 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SYSTEMS ENGINEERING AND ASSESSMENT LIMITED,,1,4000000.0
ocds-0c46vo-0353-JUL260516,2018-07-24 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DE HAVILLAND SUPPORT LIMITED,04049847,1,300000.0
ocds-0c46vo-0353-JUL260537,2018-07-24 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AEROGLOW INTERNATIONAL LTD,,1,3000000.0
ocds-0c46vo-0353-JUL261378,2018-07-31 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BOEING DEFENCE UK,,1,200000000.0
ocds-0c46vo-0001-56e1245a-7142-4466-98aa-b24ba13811c6,2019-12-17 15:43:58+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INSHORE SYSTEMS LTD,,1,32472
ocds-0c46vo-0353-AUG261733,2018-08-02 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CATERPILLAR DEFENCE SHREWSBURY,,1,4950000.0
ocds-0c46vo-0353-AUG262467,2018-08-07 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS GLOBAL COMBAT SYSTEMS BRIDGING LIMITED,04484877,1,2600000.0
ocds-0c46vo-0353-AUG262474,2018-08-07 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE LAND SYSTEMS,,1,3950736.0
ocds-0c46vo-0353-AUG262662,2018-08-08 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LAW ENFORCEMENT INTERNATIONAL,,1,3500000.0
ocds-0c46vo-0353-AUG263080,2018-08-10 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"ELSEVIER B.V., RADARWEG 29, 1043 NX AMSTERDAM",,1,178251.74
ocds-0c46vo-0353-AUG264115,2018-08-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CHEMRING COUNTERMEASURES LIMITED,00218229,1,230000000.0
ocds-0c46vo-0353-AUG264114,2018-08-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RHEINMETALL WAFFE MUNITION GMBH,,1,120000000.0
ocds-0c46vo-0353-AUG264113,2018-08-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,GENERAL DYNAMICS ORDNANCE AND TACTICAL SYSTEMS,,1,30000000.0
ocds-0c46vo-0353-AUG264394,2018-08-21 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DATA LINK SOLUTIONS LLC,,1,2500000.0
ocds-0c46vo-0353-AUG264419,2018-08-21 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RUAG AMMOTEC,,1,30000000.0
ocds-0c46vo-0353-AUG264418,2018-08-21 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NAMMO,,1,30000000.0
ocds-0c46vo-0353-AUG264652,2018-08-23 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PARKER HANNIFIN MANUFACTURING LIMITED,04806503,1,4500000.0
ocds-0c46vo-0353-AUG264872,2018-08-24 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CRANFIELD AEROSPACE SOLUTIONS LIMITED,02415720,1,519204.0
ocds-0c46vo-0353-AUG264888,2018-08-24 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"SYRACUSE RESEARCH CORPORATIONS TECHNOLOGIES (SRCTEC, LLC)",,1,4100000.0
ocds-0c46vo-0353-AUG265056,2018-08-25 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CGI IT UK LIMITED,00947968,1,600000.0
ocds-0c46vo-0353-SEP265906,2018-09-04 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LINCAD LIMITED,02032271,1,5180000.0
ocds-0c46vo-0353-SEP266291,2018-09-07 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RUAG AMMOTEC UK LIMITED,,1,880000.0
ocds-0c46vo-0353-SEP266428,2018-09-07 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DIAGNOSYS LTD,,1,262500.0
ocds-0c46vo-0353-SEP266540,2018-09-08 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EDGAR BROTHERS,,1,2556339.0
ocds-0c46vo-0353-SEP266899,2018-09-12 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS SUBMARINES,,1,820000.0
ocds-0c46vo-0353-SEP267848,2018-09-20 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IRVINGQ,,1,900000.0
ocds-0c46vo-0353-SEP268372,2018-09-25 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LB BENTLEY LIMITED,,1,2500000.0
ocds-0c46vo-0353-SEP268371,2018-09-25 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ROHDE AND SCHWARZ UK LIMITED,,1,150523.0
ocds-0c46vo-0353-SEP268376,2018-09-25 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"BAE SYSTEMS LAND UK, BAE GLOBAL COMBAT SYSTEMS LTD",,1,4524241.0
ocds-0c46vo-0353-SEP268821,2018-09-28 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"BAE SYSTEMS, GLOBAL COMBAT SYSTEMS LTD",,1,4000000.0
ocds-0c46vo-0353-OCT269648,2018-10-05 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THE PROCUREMENT OF SC15 AND SC21 PARACHUTE SYSTEMS,,1,4000000.0
ocds-0c46vo-0353-OCT269765,2018-10-06 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TOM HATHERLEY,,1,4158400.0
ocds-0c46vo-0353-OCT269849,2018-10-09 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ONTIC ENGINEERING AND MANGUFACTURING,,1,363000.0
ocds-0c46vo-0353-OCT270246,2018-10-11 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MAS ZENGRANGE LTD,,1,2791233.0
ocds-0c46vo-0353-OCT270429,2018-10-12 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SURVITEC GROUP LTD (RFD BEAUFORT LTD),,1,1.0
ocds-0c46vo-0353-OCT270806,2018-10-16 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LOGIC MH LTD,02662824,1,980000.0
ocds-0c46vo-0353-DEC278700,2018-12-21 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,W.T. PARTNERSHIP LIMITED,01130989,1,200000.0
ocds-0c46vo-0353-OCT270951,2018-10-17 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SURVITEC GROUP LIMITED (RFD BEAUFORT LTD),,1,1.0
ocds-0c46vo-0353-OCT270950,2018-10-17 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RAYTHEON SYSTEMS LIMITED,00406809,1,1253000.0
ocds-0c46vo-0353-OCT270949,2018-10-17 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SURVITEC GROUP LTD (RFD BEAUFORT LTD),,1,1.0
ocds-0c46vo-0353-OCT270948,2018-10-17 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DUFAYLITE DEVELOPMENTS LTD,,1,2000000.0
ocds-0c46vo-0353-OCT272414,2018-10-30 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NSAF LTD,,1,75000000.0
ocds-0c46vo-0353-NOV272935,2018-11-03 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS SURFACE SHIPS LIMITED,06160534,1,36400774.0
ocds-0c46vo-0353-NOV272936,2018-11-03 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ROHDE AND SCHWARZ UK LTD,,1,346201.0
ocds-0c46vo-0353-NOV273202,2018-11-06 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS GLOBAL COMBAT SYSTEMS BRIDGING LIMITED,04484877,1,385000.0
ocds-0c46vo-0353-NOV273549,2018-11-09 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MERCURY COMPUTER SYSTEMS LIMITED,03420190,1,2000000.0
ocds-0c46vo-0353-NOV273556,2018-11-09 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ULTRA ELECTRONICS LIMITED,02830644,1,7500000.0
ocds-0c46vo-0353-NOV273555,2018-11-09 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ULTRA ELECTRONICS COMMAND SENSORS AND SONAR LTD (UECSS) (COMPANY NUMBER 02830644),,1,2500000.0
ocds-0c46vo-0353-NOV275579,2018-11-27 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DRALLIM INDUSTRIES LIMITED,00606278,1,7300000.0
ocds-0c46vo-0353-NOV276022,2018-11-30 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TRANT ENGINEERING LIMITED,00769274,1,12353706.0
ocds-0c46vo-0353-DEC276165,2018-12-01 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ROLLS-ROYCE PLC,01003142,1,750000000.0
ocds-0c46vo-0353-DEC276164,2018-12-01 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ANSELL JONES MARINE SERVICES LTD,,1,4500000.0
ocds-0c46vo-0353-DEC276163,2018-12-01 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NSAF LIMITED,04314268,1,3000000.0
ocds-0c46vo-0353-DEC278535,2018-12-21 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EUROPEAN FREEZE DRY LIMITED,,1,234107.72
ocds-0c46vo-0353-DEC276605,2018-12-05 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ULTRA ELECTRONICS LIMITED,02830644,1,2500000.0
ocds-0c46vo-0353-DEC276893,2018-12-07 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ULTRA ELECTRONICS COMMAND AND SONAR SYSTEMS LTD,,1,2500000.0
ocds-0c46vo-0353-DEC277224,2018-12-11 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,293000000.0
ocds-0c46vo-0353-DEC277545,2018-12-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CAA INTERNATIONAL LIMITED,04104068,1,700000.0
ocds-0c46vo-0353-DEC277543,2018-12-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BEUMER GROUP UK LIMITED,06970756,1,520000.0
ocds-0c46vo-0353-DEC278103,2018-12-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LOCKHEED MARTIN SIPPICAN INC,3489942,1,3000000.0
ocds-0c46vo-0353-DEC278349,2018-12-20 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,2500000.0
ocds-0c46vo-0353-DEC278442,2018-12-20 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,1500000.0
ocds-0c46vo-0353-DEC278723,2018-12-21 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,KELVIN HUGHES LIMITED,01030135,1,1000000.0
ocds-0c46vo-0353-DEC278718,2018-12-21 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS (OPERATIONS) LIMITED,01996687,1,1600000.0
ocds-0c46vo-0353-DEC279106,2018-12-26 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,L'HOTELLIER,,1,7790000.0
ocds-0c46vo-0353-JAN280663,2019-01-15 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,QINETIQ,,1,12100105.0
ocds-0c46vo-0353-JAN280814,2019-01-16 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MBDA FRANCE SAS,,1,5000000.0
ocds-0c46vo-0353-JAN280864,2019-01-17 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ANRITSU EMEA LIMITED,05744468,1,300000.0
ocds-0c46vo-0353-JAN282075,2019-01-26 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LIGHTFOOT DEFENCE LIMITED,05231340,1,166192.0
ocds-0c46vo-0353-JAN282516,2019-01-30 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DRUMGRANGE LIMITED,01460044,1,500000.0
ocds-0c46vo-0353-JAN282525,2019-01-30 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RFD BEAUFORT LTD,,1,20000000.0
ocds-0c46vo-0353-JAN282524,2019-01-30 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PARK AIR SYSTEMS LIMITED,01951792,1,624000.0
ocds-0c46vo-0353-JAN282523,2019-01-30 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ALFA LAVAL UK,,1,5000000.0
ocds-0c46vo-0353-FEB282852,2019-02-04 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS HAGGLUNDS,,1,164047.7
ocds-0c46vo-0353-FEB282978,2019-02-04 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SIR JOSEPH ISHERWOOD LIMITED,02789588,1,11000000.0
ocds-0c46vo-0353-FEB283824,2019-02-08 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MITCHELL POWERSYSTEMS,,1,2480000.0
ocds-0c46vo-0353-FEB284028,2019-02-12 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HIRTENBERGER DEFENCE EUROPE GMBH AND CO KG,,1,421132.82
ocds-0c46vo-0353-FEB284302,2019-02-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BOZEAT INDUSTRIAL LTD T/A BI ENGINEERING,,1,1700000.0
